Site,geometry,length
10,"MULTILINESTRING Z ((671132.0702999998 5138150.2017 53.82529999999679, 671132.6529999999 5138172.213099999 52.770000000004075, 671133.2176000001 5138195.227600001 51.14010000000417, 671133.9688999997 5138208.252800001 49.99060000000463, 671134.8735999996 5138213.264900001 49.63259999999718, 671135.6078000003 5138227.2831999995 48.75370000000112, 671134.3288000003 5138242.259400001 48.3466999999946, 671131.0789999999 5138255.203500001 47.94000000000233, 671127.9104000004 5138264.146500001 47.61999999999534, 671125.8340999996 5138268.102399999 47.46940000000177, 671122.6655000001 5138277.045399999 47.10550000000512, 671118.4939000001 5138285.9703 46.80749999999534, 671115.2720999997 5138297.9123 46.35899999999674, 671105.8375000004 5138320.7392 46.088099999993574, 671100.7620999999 5138324.642000001 46.08640000000014), (671248.4692566211 5138637.536556688 48.24594351968736, 671246.9298999999 5138633.477600001 48.24319999999716, 671242.1233000001 5138623.380000001 48.23609999999462, 671240.3680999996 5138610.3467 48.19400000000314, 671230.8073000005 5138587.1625 48.02030000000377, 671229.8854999999 5138583.143300001 48.00299999999697, 671239.1323999995 5138570.3155000005 47.884500000000116, 671246.2571 5138563.448799999 47.8640000000014, 671249.3543999996 5138558.5078 47.85199999999895, 671248.4687000001 5138552.4827 47.83939999999711, 671238.6571000004 5138542.2958 47.81130000000121, 671222.9645999996 5138525.9956 47.777900000000955, 671218.0407999996 5138521.905200001 47.6765000000014, 671218.1752000004 5138514.904999999 47.567699999999604, 671217.2714 5138509.8828 47.52770000000601, 671212.4819999998 5138498.792199999 47.468599999992875, 671209.5722000003 5138493.734099999 47.45130000000063, 671201.7126000002 5138486.5923 47.40690000000177, 671198.7675999999 5138483.530099999 47.37200000000303, 671193.9961999999 5138471.4366 47.294999999998254, 671191.0504000001 5138468.384299999 47.25019999999495, 671188.1053999998 5138465.3221 47.20900000000256, 671173.3799999999 5138451.0459 47.04780000000028, 671161.6797000002 5138434.8159 46.901700000002165, 671148.0466 5138415.5527 46.762100000007194, 671144.1608999996 5138409.484300001 46.72609999999986, 671131.4495999999 5138394.2403 46.629100000005565, 671127.6179999998 5138385.162900001 46.5225000000064, 671125.8276000004 5138374.125499999 46.50149999999849, 671123.9028000003 5138370.088300001 46.49310000000696, 671122.0763999997 5138361.057 46.476699999999255, 671116.3733000001 5138344.943499999 46.35529999999562, 671112.5335999997 5138336.869999999 46.28040000000328, 671104.7001 5138327.7213 46.17029999999795, 671100.7620999999 5138324.642000001 46.08640000000014), (671135.0414000005 5138099.2499 54.34900000000198, 671137.7566 5138102.5831 54.31389999999374, 671137.5285 5138109.790999999 54.26900000000023, 671135.3043 5138114.0002 54.24529999999504, 671134.1742000002 5138118.561899999 54.221999999994296, 671134.0889999997 5138123.2357 54.16929999999411, 671134.1528000003 5138129.695800001 54.125499999994645, 671135.3077999996 5138134.946 54.089099999997416, 671132.7237999998 5138142.2125 54.036800000001676, 671132.0610999996 5138147.5689 53.94509999999718, 671132.0702999998 5138150.2017 53.82529999999679), (671148.5844999999 5138070.496300001 54.71779999999853, 671142.4348999998 5138078.382999999 54.57469999999739, 671137.3234999999 5138084.2919 54.47299999999814, 671135.1308000004 5138094.244999999 54.38980000000447, 671135.0414000005 5138099.2499 54.34900000000198), (671100.7620999999 5138324.642000001 46.08640000000014, 671092.7942000004 5138322.4935 46.08860000000277, 671073.9873000002 5138312.1273 46.04559999999765, 671063.0302999998 5138309.9265 45.95179999999527, 671057.0511999996 5138308.8072 45.90080000000307, 671052.0921999998 5138306.7128 45.856400000004214, 671047.1052000001 5138305.6206 45.83610000000044, 671042.1462000003 5138303.5262 45.81470000000263, 671037.1871999996 5138301.4318 45.79330000000482, 671032.2282999996 5138299.337400001 45.77190000000701, 671027.2593 5138297.2423 45.750499999994645, 671022.3003000002 5138295.1479 45.72909999999683, 671017.3413000004 5138293.0535 45.70769999999902, 671012.3823999995 5138290.959100001 45.70209999999497, 670995.5175000001 5138283.637 45.64969999999448, 670989.5554999998 5138281.524599999 45.591400000004796, 670976.5933999997 5138279.277799999 45.47299999999814, 670963.5952000003 5138279.0370000005 45.34279999999853, 670938.6560000004 5138275.5644000005 45.124299999995856, 670920.7348999996 5138271.223300001 45.04799999999523, 670907.7375999996 5138270.9724 44.98330000000715, 670892.5466999998 5138280.684699999 44.85950000000594, 670871.4209000003 5138287.2925 44.689100000003236, 670858.4588000001 5138285.045600001 44.609599999996135, 670846.9742999999 5138257.8145 44.47870000000694, 670838.1298000002 5138249.651699999 44.474600000001374, 670833.1887999997 5138246.554300001 44.448099999994156, 670821.2468999997 5138243.3325 44.30220000000554, 670809.2426000005 5138243.0988 44.248300000006566, 670796.1741000004 5138246.85 44.175600000002305, 670792.1369000003 5138248.774800001 44.13779999999679, 670781.9501 5138258.586300001 44.047300000005635, 670773.7773000002 5138267.43 43.987999999997555, 670767.699 5138271.3147 43.95299999999406, 670755.6858000001 5138272.094799999 43.90529999999853, 670750.6915999996 5138271.9965 43.8972999999969, 670746.7076000003 5138270.9223 43.89070000000356, 670737.8810999999 5138261.7565 43.87020000000484, 670726.2160999998 5138243.5305 43.84759999999369, 670716.4506999999 5138231.3387 43.83680000000459, 670711.5449999999 5138226.2453000005 43.83190000000468, 670690.0072999997 5138201.8354 43.6877999999997, 670686.0061999997 5138201.7542 43.68420000000333, 670675.9718000004 5138203.5625 43.60229999999865, 670665.0049 5138201.3608 43.51249999999709, 670661.1201999998 5138195.282500001 43.47049999999581, 670666.2768000001 5138187.378699999 43.41559999999299, 670664.3520999998 5138183.341499999 43.38950000000477, 670656.2956999997 5138186.187999999 43.37820000000647, 670653.1622000001 5138193.1349 43.37540000000445, 670645.1870999997 5138191.9803 43.372300000002724, 670641.8421141967 5138190.12825083 43.357055406481926))",1207.181808725987
11,"LINESTRING Z (671818.661422745 5139669.546297736 55.921686795767165, 671820.6763000004 5139655.5634 55.89049999999406, 671829.0196000002 5139637.7129999995 55.81919999999809, 671829.5281999996 5139610.7239 55.568599999998696, 671829.1969999997 5139575.704299999 55.403900000004796, 671831.3095000004 5139569.7421 55.40150000000722, 671832.4188999999 5139563.762 55.39919999999984, 671834.5132999998 5139558.8028 55.397200000006706, 671835.6046000002 5139553.8257 55.39530000000377, 671840.7964000003 5139543.9255 55.39109999999346, 671844.0822000001 5139528.975 55.34230000000389, 671847.3031000001 5139517.0427 55.32490000000689, 671852.5311000003 5139505.136399999 55.30659999999625, 671853.6323999995 5139500.1602 55.299400000003516, 671855.7095999997 5139496.1941 55.29309999999532, 671857.8751999997 5139487.232899999 55.280100000003586, 671858.0045999996 5139480.232100001 55.27019999999902, 671859.0959000001 5139475.255000001 55.228000000002794, 671865.4963999996 5139454.3704 54.982499999998254, 671868.5937999999 5139449.429300001 54.91689999999653, 671869.6679999996 5139445.4452 54.87059999999474, 671873.7052999996 5139443.520300001 54.82030000000668, 671877.7597000003 5139440.602399999 54.764100000000326, 671884.9123 5139432.7334 54.725600000005215, 671889.0839 5139423.8083 54.723400000002584, 671895.4030999998 5139406.924900001 54.51669999999285, 671899.5568000004 5139399.002699999 54.50079999999434, 671903.6112000002 5139396.084799999 54.48709999999846, 671907.7016000003 5139391.1609000005 54.464300000006915, 671909.7789000003 5139387.194800001 54.450700000001234, 671913.8693000004 5139382.2709 54.431400000001304, 671919.0429999996 5139373.3737 54.264100000000326, 671920.1172000002 5139369.389599999 54.113400000002, 671924.2077000001 5139364.465600001 54.111699999994016, 671932.4797 5139350.6173 54.098400000002584, 671936.5701000001 5139345.693299999 54.07760000000417, 671938.6645999998 5139340.734200001 54.05999999999767, 671941.7620000001 5139335.793099999 54.04099999999744, 671944.8493999997 5139330.851199999 54.021999999997206, 671948.0811000001 5139318.9098000005 53.98170000000391, 671949.3247999996 5139305.929300001 53.939199999993434, 671948.5543999998 5139293.9169 53.85420000000158, 671946.7106999997 5139285.8784 53.795899999997346, 671946.7999999998 5139280.873299999 53.760599999994156, 671948.9574999996 5139272.915999999 53.70239999999467, 671945.1078000003 5139264.841499999 53.69340000000375, 671942.5197000001 5139242.783600001 53.66509999999835, 671939.7713000001 5139229.732899999 53.615300000004936, 671930.9806000004 5139218.5611000005 53.38289999999688, 671928.8252146262 5139216.023384073 53.32621219094429)",493.85068752333586
12,"LINESTRING Z (673274.8963374848 5141298.194133706 69.25998620299332, 673276.9736000001 5141290.5108 69.20879999999306, 673281.2335999999 5141276.5899 69.14849999999569, 673284.5004000003 5141262.651900001 69.13580000000366, 673288.7432000004 5141249.723999999 69.12390000000596, 673292.9678999996 5141237.7992 69.09739999999874, 673298.2229000004 5141224.9003 69.04230000000098, 673303.4857999999 5141210.997400001 69.02330000000075, 673307.7276999997 5141198.079500001 69.00680000000284, 673311.9984999998 5141184.149499999 68.98910000000615, 673315.2200999996 5141172.206800001 68.97410000000673, 673317.4488000004 5141160.2469 68.89449999999488, 673319.6945000002 5141147.2939 68.8856999999989, 673321.9411000004 5141134.331 68.87679999999818, 673324.2049000002 5141120.375 68.85540000000037, 673326.4694999997 5141106.409 68.79279999999562, 673330.6763000004 5141095.487299999 68.76170000000275, 673335.8679999998 5141085.5866 68.75350000000617, 673343.1090000002 5141072.721899999 68.74270000000251, 673350.3601000002 5141059.858100001 68.73369999999704, 673352.4552999996 5141054.888800001 68.73110000000452, 673355.5247999998 5141050.9497 68.72530000000552, 673359.5261000004 5141051.0308 68.72090000000026, 673363.5635000002 5141049.105699999 68.7158999999956, 673369.625 5141046.2136 68.70699999999488, 673377.7348999996 5141040.3674 68.68730000000505, 673382.8284 5141035.461200001 68.67359999999462, 673386.9639999997 5141028.5418 68.65820000000531, 673387.0702999998 5141022.543400001 68.64669999999751, 673386.1482999995 5141018.524 68.63880000000063, 673393.2829999998 5141011.6577 68.58329999999842, 673399.4327999996 5141003.770300001 68.52950000000419, 673402.5653999997 5140996.832900001 68.48859999999695, 673410.8273999998 5140982.983100001 68.39059999999881, 673414.9451000001 5140977.0667 68.3463999999949, 673420.0745999999 5140970.1543000005 68.29360000000452, 673424.2101999996 5140963.2349 68.24409999999625, 673433.4572000001 5140950.406199999 68.1472000000067, 673437.5828 5140943.4858 68.09780000000319, 673442.7214000002 5140936.5844 68.04499999999825, 673446.8300000001 5140930.6570999995 68.00079999999434, 673453.0607000003 5140918.7684 67.91849999999977, 673458.2065000003 5140910.873 67.86070000000473, 673460.3819000004 5140901.9123 67.80419999999867, 673463.4693 5140896.9701000005 67.76840000000084, 673465.6096000001 5140890.0056 67.73820000000705, 673468.7149999999 5140884.0603 67.73769999999786, 673473.8716000002 5140876.1558 67.73699999999371, 673479.0004000003 5140869.2535 67.73639999999432, 673487.2092000004 5140858.402899999 67.73530000000028, 673491.3168000001 5140852.4857 67.73480000000563, 673494.4142000005 5140847.544399999 67.73440000000119, 673499.5077 5140842.6381 67.73380000000179, 673505.6393999998 5140835.753699999 67.7332000000024, 673509.7218000004 5140831.8335 67.7326999999932, 673513.7950999998 5140827.9023 67.7323000000033, 673520.0610999996 5140814.0175 67.73119999999471, 673524.1155000003 5140811.099400001 67.73080000000482, 673538.3399 5140799.362 67.72939999999653, 673541.4371999996 5140794.420600001 67.72900000000664, 673551.6593000004 5140782.612 67.72789999999804, 673562.9195999997 5140768.825300001 67.72650000000431, 673569.0513000004 5140761.941 67.72580000000016, 673576.2040999997 5140754.071599999 67.72509999999602, 673584.3589000003 5140746.2302 67.72419999999693, 673602.7187000001 5140727.5732 67.722299999994, 673611.9027000004 5140717.742799999 67.7213000000047, 673620.0755000003 5140708.898399999 67.72040000000561, 673628.2213000003 5140701.0461 67.71950000000652, 673643.5188999996 5140685.3344 67.71790000000328, 673651.6738 5140677.493000001 67.71709999999439, 673658.8263999997 5140669.623500001 67.71630000000005, 673680.2385 5140648.020500001 67.71400000000722, 673689.3684 5140641.1993 67.71319999999832, 673698.5173000004 5140633.365 67.71229999999923, 673718.8191999998 5140617.7522 67.7103999999963, 673728.9529999997 5140610.938999999 67.70940000000701, 673737.0807999996 5140604.0897 67.70870000000286, 673746.2106999997 5140597.2684 67.70780000000377, 673755.3234999999 5140591.440199999 67.70699999999488, 673771.6069999998 5140576.739499999 67.7054000000062, 673779.7618000004 5140568.8981 67.7045000000071, 673787.9074999997 5140561.0458 67.70369999999821, 673805.2111 5140545.369999999 67.70200000000477, 673814.3768999996 5140536.5426 67.70100000000093, 673822.9091546973 5140527.516988182 67.70008111610468)",977.3364992842525
19,"MULTILINESTRING Z ((673262.9455000004 5132374.3968 24.512900000001537, 673250.1993000004 5132361.150800001 24.425399999992806, 673238.8021999998 5132328.928300001 24.031400000007125, 673229.0538999997 5132315.745200001 23.841199999995297, 673207.4014999997 5132297.3256 23.817699999999604, 673200.7050000001 5132281.196900001 23.816300000005867, 673195.8344 5132274.1085 23.773300000000745, 673193.0586000001 5132262.0515 23.694900000002235, 673187.1960000005 5132254.936000001 23.64310000000114, 673176.4448999995 5132241.734999999 23.524600000004284, 673161.7290000003 5132226.4473 23.292799999995623, 673168.9155000001 5132216.5831 23.194600000002538, 673173.1842 5132202.665100001 23.19289999999455, 673182.3943999996 5132191.833900001 23.191399999996065, 673185.4992000004 5132185.8895 23.190600000001723, 673183.7713000001 5132171.8555 23.189100000003236, 673183.9232999999 5132163.8532 23.188200000004144, 673186.0171999997 5132158.8946 23.154200000004494, 673190.0888999999 5132154.9739 23.12039999999979, 673200.1851000004 5132150.167199999 22.99319999999716, 673205.2777000004 5132145.261600001 22.894599999999627, 673207.3894999996 5132139.300100001 22.806400000001304, 673204.6316999998 5132126.2402 22.784700000003795, 673206.7714999998 5132119.276699999 22.7728000000061, 673211.8811999997 5132113.3782 22.75999999999476, 673215.9528999999 5132109.4575 22.71719999999914, 673219.0675999997 5132103.514 22.63869999999588, 673225.1630999995 5132098.6263999995 22.634399999995367, 673230.2026000004 5132096.7195 22.631399999998393, 673236.1991999997 5132096.8355 22.586699999999837, 673242.2767000003 5132092.9508 22.53299999999581, 673247.3872999996 5132087.042300001 22.436900000000605, 673254.6897 5132071.181600001 22.23420000000624, 673264.9557999996 5132057.3697 22.184399999998277, 673272.9130999995 5132059.5166 22.160499999998137, 673286.6441000002 5132073.783299999 22.102599999998347, 673292.6227000002 5132074.9022 22.084799999996903, 673297.8322000001 5132063.9901 22.049499999993714, 673307.9104000004 5132060.1863 22.012799999996787, 673312.0000999998 5132055.262700001 21.99109999999928, 673312.0990000004 5132050.259099999 21.97400000000198, 673306.3065 5132039.1521000005 21.931400000001304, 673309.5100999996 5132028.2041 21.860700000004726, 673316.7416000003 5132016.344900001 21.814400000002934, 673321.8342000004 5132011.439300001 21.766099999993457, 673331.9303000001 5132006.6326 21.683499999999185, 673341.1305 5131995.8006 21.527900000000955, 673344.2452999996 5131989.857100001 21.48859999999695, 673358.5120000001 5131976.1261 21.422200000000885, 673367.6942999996 5131966.2969 21.120999999999185, 673385.8638000004 5131957.6405 20.831300000005285, 673398.8426999999 5131958.883400001 20.80130000000645, 673419.7071000002 5131966.284700001 20.750299999999697, 673425.7314999998 5131965.398600001 20.72620000000461, 673429.8392000003 5131959.472200001 20.695000000006985, 673429.9550999999 5131953.4756000005 20.668999999994412, 673433.0697999997 5131947.5320999995 20.634799999999814, 673439.1653000005 5131942.6445 20.498200000001816), (673265.3153701539 5132377.67885606 24.528198885096668, 673262.9455000004 5132374.3968 24.512900000001537), (673439.1653000005 5131942.6445 20.498200000001816, 673442.2520000003 5131937.7029 20.445699999996577, 673444.3738000002 5131931.7423 20.38869999999588, 673452.6161000002 5131918.897299999 20.25130000000354, 673458.6935999999 5131915.012599999 20.18640000000596, 673470.7685000002 5131911.233899999 20.059899999992922, 673472.9504000004 5131901.2807 19.938399999999092, 673478.0428999998 5131896.3751 19.86239999999816, 673497.0012999997 5131898.7268 19.54660000000149, 673511.1341000004 5131891.9953000005 19.532200000001467, 673517.2295000004 5131887.1076 19.51029999999446, 673520.4213986348 5131879.708671756 19.48778674123279), (673510.4107442235 5131824.47039887 19.254799055075537, 673507.4409999996 5131822.914100001 19.25340000000142, 673504.5060999999 5131819.8533 19.251600000003236, 673505.7130000005 5131808.8802000005 19.23540000000503, 673506.3939466135 5131808.434443917 19.233917488412953), (672674.6425273181 5132296.728765434 21.92605669522801, 672678.3990000002 5132291.3091 21.86569999999483, 672691.5471000001 5132283.5568 21.838900000002468, 672733.6157 5132280.349400001 21.748300000006566, 672744.6791000003 5132277.5666000005 21.74790000000212, 672749.7717000004 5132272.661 21.74760000000242, 672749.8607000001 5132267.6565000005 21.747399999992922, 672746.9779000003 5132261.606899999 21.747199999997974, 672748.2569000004 5132246.622199999 21.74659999999858, 672756.5444 5132231.782299999 21.722299999993993, 672765.7726999996 5132219.9483 21.320200000001932, 672767.1497999998 5132199.9701000005 21.292300000000978, 672769.2786999997 5132193.0156 21.242800000007264, 672772.3764000004 5132188.065099999 21.201799999995274, 672782.5077 5132181.262599999 21.11590000000433, 672783.6167000001 5132175.2831999995 20.951700000005076, 672767.9790000003 5132155.9767 20.735000000000582, 672760.2718000002 5132140.833699999 20.690100000007078, 672760.3607999999 5132135.8292 20.676900000005844, 672746.6829000004 5132118.5636 20.50449999999546, 672740.8375000004 5132110.4552 20.45930000000226, 672740.9895000001 5132102.4529 20.29649999999674, 672744.1393999998 5132094.513499999 20.267600000006496, 672754.3695999999 5132082.7075 20.186100000006263, 672757.4844000004 5132076.764 20.1475999999966, 672758.6113 5132069.7817 20.12039999999979, 672736.0893999999 5132044.354599999 19.932600000000093, 672737.2264 5132037.3730999995 19.89329999999609, 672741.3161000004 5132032.4496 19.888000000006286, 672747.3755999999 5132029.5678 19.882400000002235, 672754.3930000002 5132028.698999999 19.876499999998487, 672765.4650999997 5132024.9024 19.833400000003166, 672775.3822999997 5132029.0901999995 19.820699999996577, 672780.4217999997 5132027.1833999995 19.814400000002934, 672790.3660000004 5132030.3791000005 19.801999999996042, 672795.3876 5132029.475199999 19.796000000002095, 672799.4952999996 5132023.548800001 19.78750000000582, 672801.9102999996 5132001.592599999 19.684599999993225, 672805.0609999998 5131993.643300001 19.668799999999464, 672815.2103000004 5131985.8379999995 19.645099999994272, 672825.3065 5131981.0315000005 19.624299999995856, 672835.4917000001 5131971.2204 19.59549999999581, 672850.6804999998 5131961.508300001 19.548299999994924, 672866.7741 5131956.807700001 19.543999999994412, 672882.9659000002 5131947.113600001 19.49539999999979, 672894.2241000002 5131933.3288 19.46249999999418, 672903.5232999995 5131917.4933 19.429300000003423, 672909.5828 5131914.611500001 19.411099999997532, 672915.5082999999 5131918.7291 19.391600000002654, 672921.3717 5131925.8345 19.353900000001886, 672929.1059999997 5131939.985300001 19.267800000001444, 672940.9121000003 5131950.215500001 19.240300000004936, 672959.8345999997 5131954.5732 19.206200000000536, 672990.9479 5131949.1558 19.14890000000014, 672998.9852999998 5131947.311799999 19.133799999995972, 673004.0148999998 5131945.404100001 19.12390000000596, 673015.3189000003 5131929.614399999 19.081000000005588, 673003.6108999997 5131914.390699999 19.037200000006123, 673007.7987000002 5131904.4735 18.99090000000433, 673012.8913000003 5131899.568 18.944000000003143, 673019.9446 5131896.693299999 18.92819999999483, 673038.8661000002 5131901.060799999 18.887000000002445, 673053.9216999998 5131898.338099999 18.85319999999774, 673068.0725999996 5131890.603700001 18.762799999996787, 673073.0131999999 5131893.7005 18.73880000000645, 673080.0126999998 5131893.8345 18.728900000001886, 673084.0493000001 5131891.909700001 18.72259999999369, 673094.2516000001 5131881.105599999 18.706099999995786, 673099.3091000002 5131878.195900001 18.70219999999972, 673117.2565000001 5131881.533500001 18.675300000002608, 673123.2709999997 5131880.6467 18.646099999998114, 673129.3485000003 5131876.7619 18.629100000005565, 673142.7643999998 5131855.0108 18.497300000002724, 673141.8494999995 5131849.998299999 18.486900000003516, 673133.0872 5131837.826199999 18.442500000004657, 673130.2125000004 5131830.7729 18.41809999999532, 673132.4402999999 5131818.8149 18.374200000005658, 673140.6656 5131806.9629 18.35580000000482, 673146.7609999999 5131802.0754 18.345799999995506, 673152.8735999996 5131796.194800001 18.340700000000652, 673159.1380000003 5131782.312000001 18.324900000006892, 673161.3128000004 5131773.3528 18.311100000006263, 673160.5329 5131761.331 18.29210000000603, 673162.6366999997 5131756.373299999 18.283599999995204, 673167.6661999999 5131754.465500001 18.27499999999418, 673178.5504000001 5131760.676899999 18.255199999999604, 673183.6429000003 5131755.771299999 18.249599999995553, 673183.7768999999 5131748.772 18.244000000006054, 673171.0839 5131732.5274 18.227599999998347, 673155.2412 5131724.222100001 18.213300000003073, 673152.3134000003 5131720.1675 18.212100000004284, 673154.4703000002 5131712.211100001 18.21020000000135, 673159.5177999996 5131709.3005 18.20879999999306, 673173.4456000002 5131713.57 18.205400000006193, 673181.4479999999 5131713.721899999 18.20350000000326, 673205.5869000005 5131706.173699999 18.175900000002002, 673213.6072000004 5131705.322699999 18.16479999999865, 673223.4533000002 5131713.512 18.147299999996903, 673228.3760000002 5131717.611500001 18.13850000000093, 673243.4486999996 5131713.8958 18.117199999993318, 673260.5981000001 5131706.214400001 18.091400000004796, 673272.7180000003 5131700.4408 18.073000000003958, 673276.8076 5131695.5173 18.064199999993434, 673287.8967000004 5131690.727700001 17.992400000002817, 673294.0092000002 5131684.847200001 17.86689999999362, 673302.1815 5131675.994000001 17.787899999995716, 673308.2410000004 5131673.112199999 17.744000000006054, 673315.2403999995 5131673.245999999 17.707599999994272, 673320.1639 5131677.3357 17.702699999994365, 673322.0707999999 5131682.3752 17.698499999998603, 673319.949 5131688.3358 17.693599999998696, 673317.8552000001 5131693.294399999 17.689400000002934, 673313.6496000001 5131704.214400001 17.680399999997462, 673312.5226999996 5131711.196799999 17.66479999999865, 673314.4195999997 5131716.235400001 17.64639999999781, 673325.2506999997 5131725.445499999 17.554300000003423, 673339.3483999996 5131720.709799999 17.4487999999983, 673344.4230000004 5131716.8071 17.4033999999956, 673348.5306000002 5131710.8807 17.35229999999865, 673349.6675000004 5131703.8992 17.306700000001, 673350.7233999996 5131700.918500001 17.28650000000198, 673361.0593999997 5131683.115 17.155199999993783, 673372.3283000002 5131669.3211 17.038799999994808, 673388.6079000002 5131654.632300001 16.875599999999395, 673399.9117999999 5131638.842599999 16.584900000001653, 673407.2500999998 5131620.976299999 16.410399999993388, 673408.074443457 5131619.400606178 16.383744995533068))",2301.406410458352
