,TYPE_COUV,Site,geometry,area
0,F,5,"MULTIPOLYGON Z (((665463.6309000002 5141711.583799999 0, 665465.9555000002 5141714.1598000005 0, 665481.8562000003 5141721.4794 0, 665494.0477 5141729.5067 0, 665498.7227999996 5141737.2127 0, 665499.1695999997 5141737.9553 0, 665503.1908999998 5141739.404999999 0, 665509.1072000004 5141744.085999999 0, 665525.3612000002 5141763.462300001 0, 665525.4702000003 5141763.5923999995 0, 665526.2323000003 5141763.6094 0, 665530.4746000003 5141763.6921999995 0, 665553.5082 5141762.1271 0, 665565.0853000004 5141760.0338 0, 665573.5789000001 5141758.5023 0, 665578.6014 5141757.599099999 0, 665579.6096999999 5141757.2158 0, 665583.6320000002 5141755.6919 0, 665587.1021999996 5141754.049000001 0, 665589.6929000001 5141752.810699999 0, 665592.4069999997 5141750.628900001 0, 665595.7801000001 5141747.922499999 0, 665597.8569 5141743.966600001 0, 665598.9497999996 5141738.979599999 0, 665599.6371999998 5141735.8555 0, 665600.0516999997 5141734.0034 0, 665600.1037999997 5141731.1347 0, 665600.1324130319 5141729.513168356 0, 665596.880368413 5141727.563967825 0, 665552.5237161826 5141706.584833744 0, 665506.3243386273 5141690.054432133 0, 665458.727161008 5141678.131959798 0, 665455.867295778 5141677.707738864 0, 665459.1359000001 5141680.5361 0, 665465.2570000002 5141689.956900001 0, 665464.3361999998 5141707.3462000005 0, 665463.6309000002 5141711.583799999 0)), ((665604.6876999997 5141753.088300001 0, 665599.7246000003 5141757.8747000005 0, 665595.5197000001 5141761.9242 0, 665590.4255999997 5141766.829700001 0, 665589.0793000003 5141767.8562 0, 665585.3496000003 5141770.732100001 0, 665582.9321999997 5141771.3728 0, 665578.3137999997 5141772.593 0, 665556.2016000003 5141778.1775 0, 665553.6037999997 5141778.1293 0, 665542.2098000003 5141777.918 0, 665532.3141000001 5141779.285599999 0, 665523.1511000004 5141780.547 0, 665518.5673000002 5141780.464199999 0, 665515.1568 5141780.4045 0, 665511.2429 5141780.8127999995 0, 665507.1360999998 5141781.2443 0, 665504.2264 5141781.771299999 0, 665502.1127000004 5141782.157500001 0, 665501.3263999997 5141782.530200001 0, 665498.0760000004 5141784.072000001 0, 665486.9128 5141792.862500001 0, 665485.4764999999 5141794.795299999 0, 665481.7823999999 5141799.774 0, 665479.6874000002 5141804.732899999 0, 665474.4408 5141817.6318 0, 665472.2741 5141826.5929000005 0, 665471.9683999997 5141842.5899 0, 665472.8716000002 5141847.612299999 0, 665472.7192000002 5141855.605799999 0, 665472.4488000004 5141869.606699999 0, 665472.2247000001 5141881.602299999 0, 665474.9806000004 5141894.6645 0, 665480.7901999997 5141904.771199999 0, 665493.3298000004 5141929.013900001 0, 665497.1786000002 5141937.089 0, 665502.0839999998 5141942.1832 0, 665507.9643999999 5141948.297599999 0, 665510.9100000001 5141951.350299999 0, 665513.8192999996 5141956.4091 0, 665517.7216999996 5141961.485099999 0, 665520.6573000001 5141964.536900001 0, 665522.5636 5141969.577500001 0, 665524.4708000002 5141974.608100001 0, 665526.3771000002 5141979.648700001 0, 665527.1633000001 5141990.6686 0, 665525.1294999998 5141995.5024 0, 665522.9831999997 5142000.587400001 0, 665517.8891000003 5142005.492900001 0, 665514.8815000001 5142008.382200001 0, 665508.7319 5142014.319700001 0, 665522.9296000004 5142015.6623 0, 665526.4305999996 5142015.036800001 0, 665526.7467 5142014.984300001 0, 665532.3606000002 5142013.9825 0, 665537.4232000001 5142013.5349 0, 665554.2127 5142012.0319 0, 665573.8284 5142006.618899999 0, 665586.0044 5141999.7863 0, 665593.6842999998 5142001.2171 0, 665596.1365 5141991.6382 0, 665596.9397 5141988.454 0, 665572.8995000003 5141960.4242 0, 665547.2887000004 5141935.9629999995 0, 665536.5357999997 5141917.7751 0, 665525.5961999996 5141894.185799999 0, 665520.0163000003 5141885.576300001 0, 665514.6747000003 5141877.339299999 0, 665517.0949999997 5141860.604599999 0, 665525.8136999998 5141856.8628 0, 665541.8720000004 5141849.980699999 0, 665551.7231999999 5141851.9647 0, 665553.1933000004 5141851.813100001 0, 665553.6798 5141851.7656 0, 665582.9572999999 5141848.661499999 0, 665610.0494999997 5141842.883199999 0, 665634.3777000001 5141848.2838 0, 665662.4299999997 5141854.5152 0, 665664.3466999996 5141854.9956 0, 665667.6034000004 5141850.420399999 0, 665668.1061000004 5141839.9362 0, 665674.9183 5141828.079500001 0, 665685.8859000001 5141819.000399999 0, 665697.7468999997 5141809.9298 0, 665702.2802161407 5141803.682497301 0, 665678.3786420819 5141782.019373318 0, 665670.8790602713 5141776.4573043715 0, 665638.9671165098 5141752.789793848 0, 665614.2164870856 5141737.954837477 0, 665613.9535999997 5141739.267999999 0, 665612.8782000002 5141740.640000001 0, 665610.8738000002 5141743.205800001 0, 665604.6876999997 5141753.088300001 0)), ((665327.0950999996 5141928.0756 0, 665328.6638000002 5141928.173800001 0, 665338.4134999998 5141928.8027 0, 665345.2540999996 5141927.7885 0, 665350.9614000004 5141923.4496 0, 665356.1079000002 5141915.786 0, 665361.3225999996 5141910.881200001 0, 665364.1946999999 5141908.160800001 0, 665368.8930000002 5141901.593 0, 665371.1777999997 5141892.7729 0, 665371.1776 5141877.854 0, 665370.7474999996 5141871.2257 0, 665370.9253000002 5141866.248400001 0, 665363.2801999999 5141851.7804000005 0, 665363.6935 5141840.7157000005 0, 665364.2116999999 5141826.8673 0, 665372.5421000002 5141821.946 0, 665375.8075000001 5141814.196900001 0, 665375.0377000002 5141802.535499999 0, 665363.5380999995 5141793.042199999 0, 665349.8694000002 5141783.5384 0, 665347.7844000002 5141773.0067 0, 665350.9188999999 5141761.3884 0, 665352.2779000001 5141756.002800001 0, 665352.3558999998 5141755.688200001 0, 665352.4880999997 5141755.6698 0, 665360.5389999999 5141752.2106 0, 665366.9644999998 5141747.8144000005 0, 665371.9232000001 5141743.0779 0, 665375.1376999998 5141740.005999999 0, 665382.1206 5141734.644300001 0, 665389.9324000003 5141729.908299999 0, 665395.0015000002 5141728.1351 0, 665398.8185999999 5141728.1402 0, 665403.5933999997 5141729.4756000005 0, 665404.0162000004 5141729.693700001 0, 665404.7846999997 5141730.093 0, 665404.7401 5141729.6872000005 0, 665404.7039999999 5141729.412799999 0, 665408.2905000001 5141707.657400001 0, 665411.5892000003 5141690.4175 0, 665410.0777000003 5141688.305 0, 665403.6206 5141680.9844 0, 665385.5938999997 5141674.1905000005 0, 665379.0426022878 5141669.402035125 0, 665361.182 5141668.524599999 0, 665312.1734298352 5141670.932236663 0, 665263.7508392797 5141678.1150494525 0, 665269.3019000003 5141678.7018 0, 665282.4633 5141696.3486 0, 665289.6365 5141700.105699999 0, 665304.3880000003 5141713.392000001 0, 665304.4473000001 5141713.8594 0, 665309.1076999996 5141715.4659 0, 665324.1688999999 5141728.659 0, 665331.3772 5141744.093 0, 665324.1300999997 5141749.943700001 0, 665323.8524000002 5141749.788699999 0, 665323.4404999996 5141749.5614 0, 665319.4859999996 5141754.075099999 0, 665310.4961999999 5141769.205600001 0, 665302.1486999998 5141781.9515 0, 665288.1617 5141791.8894 0, 665287.3416999998 5141791.847200001 0, 665276.7651000004 5141791.3664 0, 665263.8669999996 5141791.123 0, 665247.9384000003 5141792.3201 0, 665238.5488999998 5141796.947000001 0, 665237.8191999998 5141797.817 0, 665236.8762999997 5141798.9394000005 0, 665232.1050000004 5141804.626700001 0, 665227.7448000005 5141812.942299999 0, 665226.7997000003 5141818.304 0, 665224.3787000002 5141832.085000001 0, 665217.7769999998 5141848.159600001 0, 665215.4462000001 5141860.120100001 0, 665208.6885000002 5141868.395 0, 665200.3934000004 5141862.8913 0, 665198.9129999997 5141861.9068 0, 665187.1989000002 5141862.591499999 0, 665176.1095000003 5141861.7742 0, 665171.9461000003 5141863.7578 0, 665166.2511999998 5141859.1866999995 0, 665160.0285 5141855.473300001 0, 665152.0544999996 5141848.722100001 0, 665142.2884 5141841.330600001 0, 665138.8333999999 5141833.460899999 0, 665133.8584000003 5141826.7633 0, 665124.6459999997 5141822.0929000005 0, 665113.9551999997 5141816.187100001 0, 665112.9132000003 5141808.0681 0, 665115.1578000002 5141803.464 0, 665109.5196000002 5141804.8554 0, 665097.8920999998 5141801.026900001 0, 665093.3002000004 5141806.0469 0, 665094.8525 5141818.9728 0, 665111.1774000004 5141860.0956999995 0, 665110.7481000004 5141860.178400001 0, 665115.6637000004 5141863.3345 0, 665118.8674999997 5141872.7994 0, 665125.4013999999 5141881.7544 0, 665133.0225999998 5141892.3926 0, 665133.9960000003 5141892.860200001 0, 665134.0931000002 5141892.8989 0, 665141.3607000001 5141896.382999999 0, 665150.3003000002 5141895.945900001 0, 665155.3154999996 5141886.583000001 0, 665155.9150999999 5141886.5053 0, 665155.8235999998 5141887.2005 0, 665162.4472000003 5141893.772299999 0, 665168.2276999997 5141896.8038 0, 665168.3909999998 5141896.888499999 0, 665184.0568000004 5141909.492000001 0, 665187.6004999997 5141912.255899999 0, 665189.1918000001 5141915.741699999 0, 665190.7637999998 5141920.129899999 0, 665192.3175999997 5141924.4965 0, 665201.5077999998 5141930.671800001 0, 665218.9027000004 5141931.301899999 0, 665230.9232999999 5141930.332800001 0, 665234.3302999996 5141924.3945 0, 665236.108 5141923.0342999995 0, 665240.4095000001 5141922.2182 0, 665245.1908999998 5141920.972200001 0, 665251.7659 5141922.6271 0, 665258.1157 5141920.3440000005 0, 665265.8488999996 5141923.788899999 0, 665274.7918999996 5141926.9586 0, 665282.7909000004 5141932.5165 0, 665283.8868000004 5141931.3674 0, 665290.4445000002 5141924.561799999 0, 665296.5911999997 5141917.8605 0, 665302.6012000004 5141918.290100001 0, 665305.3267000001 5141915.6371 0, 665315.2395000001 5141915.215500001 0, 665321.3283000002 5141921.3584 0, 665327.0950999996 5141928.0756 0)), ((665709.6536999997 5141822.553300001 0, 665711.1379000004 5141822.9253 0, 665721.6777824032 5141822.630958393 0, 665714.7353905933 5141814.971209406 0, 665710.9835068284 5141811.570700177 0, 665705.8740999997 5141815.6296 0, 665703.4831999997 5141820.7533 0, 665703.3832999999 5141820.9756000005 0, 665709.6536999997 5141822.553300001 0)), ((664895.6486999998 5142199.6697 0, 664899.4353999998 5142200.134299999 0, 664918.0975000001 5142196.877800001 0, 664933.4494000003 5142194.4746 0, 664947.8546000002 5142194.1479 0, 664958.3561000004 5142194.3408 0, 664970.0015000002 5142196.714199999 0, 664973.0021000002 5142197.320499999 0, 664980.2686999999 5142195.0078 0, 664989.9126000004 5142191.940400001 0, 664999.6557 5142184.330700001 0, 665015.0085000005 5142181.9175 0, 665029.3405999998 5142169.8903 0, 665046.0209999997 5142168.257200001 0, 665069.7215999998 5142168.700099999 0, 665080.0414000005 5142162.296599999 0, 665091.6783999996 5142156.451300001 0, 665102.9194999998 5142160.446699999 0, 665110.0938999997 5142164.987600001 0, 665110.6255000001 5142165.225400001 0, 665116.7077000001 5142167.911800001 0, 665121.5181999998 5142164.2874 0, 665127.3238000004 5142163.845000001 0, 665133.6480999999 5142162.8758000005 0, 665142.6322999997 5142162.502900001 0, 665144.3185 5142162.521 0, 665145.7034 5142165.044199999 0, 665148.5404000003 5142173.5425 0, 665149.0130000003 5142174.1066 0, 665159.5006999997 5142179.582699999 0, 665172.6719000004 5142182.994899999 0, 665186.3458000002 5142187.998500001 0, 665197.8738000002 5142194.550799999 0, 665206.7892000005 5142198.9439 0, 665208.3380000005 5142201.0897 0, 665198.6880999999 5142208.3259 0, 665198.5290000001 5142212.521400001 0, 665192.585 5142213.3935 0, 665189.7556999996 5142213.807 0, 665181.2264 5142212.5524 0, 665169.0562000005 5142220.9125 0, 665170.2549 5142223.2686 0, 665176.5849000001 5142226.7907 0, 665189.2549 5142233.8356 0, 665214.0159999998 5142241.504899999 0, 665218.7630000003 5142244.294500001 0, 665216.9316999996 5142254.0086 0, 665211.2710999995 5142260.8935 0, 665211.9700999996 5142261.738700001 0, 665208.7821000004 5142271.684800001 0, 665203.6328999996 5142278.0119 0, 665190.3487 5142294.3311 0, 665190.1771999998 5142303.3376 0, 665196.0403000005 5142310.4452 0, 665203.9447999997 5142315.593 0, 665213.9082000004 5142317.787799999 0, 665220.1553999996 5142316.440099999 0, 665222.8383999998 5142315.863 0, 665230.9800000004 5142314.1097 0, 665240.0301000001 5142311.281199999 0, 665248.1408000002 5142305.4362 0, 665254.8576999996 5142296.826199999 0, 665260.4424 5142289.6634 0, 665269.4013 5142286.2743 0, 665284.5450999998 5142301.494100001 0, 665291.0966999996 5142295.441299999 0, 665291.8731000004 5142294.726199999 0, 665326.0140000004 5142329.886 0, 665327.8403000003 5142335.833799999 0, 665335.881 5142335.3375 0, 665339.5164999999 5142336.492000001 0, 665344.4014999997 5142338.0581 0, 665357.8117000004 5142337.965 0, 665371.6670000004 5142333.2797 0, 665381.0692999996 5142322.244200001 0, 665387.0037000002 5142313.7358 0, 665400.9612999996 5142305.2721 0, 665412.2034 5142303.2195999995 0, 665419.6226000004 5142311.820699999 0, 665432.3606000002 5142325.2711 0, 665438.1508999998 5142338.671399999 0, 665443.9302000003 5142353.678099999 0, 665449.1845000004 5142366.548900001 0, 665461.3942 5142378.927999999 0, 665473.1332 5142382.746200001 0, 665482.6694999998 5142394.568 0, 665493.3362999996 5142398.9246 0, 665499.1523000002 5142408.0474 0, 665504.9393999996 5142420.914899999 0, 665521.4265999999 5142433.319700001 0, 665532.5684000002 5142445.162599999 0, 665540.8221000005 5142446.352700001 0, 665548.0533999996 5142447.4024 0, 665562.6349 5142446.217 0, 665577.3399 5142455.5912999995 0, 665580.7187999999 5142456.693 0, 665589.1360999998 5142459.444700001 0, 665601.9133000001 5142467.5539 0, 665609.8932999996 5142472.4169 0, 665619.4797 5142477.290999999 0, 665628.5120999999 5142485.371300001 0, 665637.0193999996 5142492.913000001 0, 665642.7955 5142507.387 0, 665645.8969999999 5142522.9111 0, 665645.7966999998 5142536.806600001 0, 665639.2758999998 5142553.330499999 0, 665633.3228000002 5142563.987199999 0, 665631.6370999999 5142576.266000001 0, 665631.0193999996 5142587.4837 0, 665630.8943734615 5142589.098022125 0, 665638.9671165098 5142584.25940615 0, 665678.3786420819 5142555.02982668 0, 665692.3925754754 5142542.328337822 0, 665691.2696000002 5142539.511 0, 665688.318 5142521.147 0, 665688.3391000004 5142504.049799999 0, 665686.2835999997 5142486.005899999 0, 665682.3437999999 5142478.5053 0, 665681.4585999995 5142476.809800001 0, 665682.0345999999 5142473.696 0, 665684.9636000004 5142471.5833 0, 665685.0957000004 5142469.173800001 0, 665686.7898000004 5142459.3069 0, 665686.0394000001 5142458.929199999 0, 665681.1402000003 5142456.4979 0, 665661.5789999999 5142443.5207 0, 665648.6952999998 5142426.480900001 0, 665642.1726000002 5142422.751 0, 665636.2222999996 5142419.9355999995 0, 665625.3414000003 5142423.9289 0, 665621.2313999999 5142425.535499999 0, 665615.0621999996 5142427.9350000005 0, 665605.7767000003 5142427.166300001 0, 665595.1650999999 5142417.058 0, 665595.6116000004 5142409.2611 0, 665597.6108999997 5142406.755100001 0, 665618.7516999999 5142380.178099999 0, 665617.0880000005 5142377.740800001 0, 665614.9002999999 5142374.5239 0, 665610.2119000005 5142370.272600001 0, 665598.5846999995 5142364.615800001 0, 665592.6404999997 5142361.730599999 0, 665590.2528999997 5142360.3245 0, 665589.3879000004 5142358.399700001 0, 665584.8687000005 5142348.3565 0, 665570.6623999998 5142338.7952 0, 665554.5034999996 5142337.591 0, 665538.8300000001 5142342.3872 0, 665520.4139999999 5142349.232100001 0, 665511.8214999996 5142359.856899999 0, 665501.9130999995 5142360.5703 0, 665497.9851000002 5142353.733899999 0, 665496.6869999999 5142351.479499999 0, 665485.3201000001 5142334.784399999 0, 665460.0947000002 5142313.4714 0, 665446.7390999999 5142290.7338 0, 665444.7386999996 5142284.7104 0, 665443.5155999996 5142281.036 0, 665442.7763 5142278.0272 0, 665442.4112999998 5142277.382200001 0, 665441.7045999998 5142275.0293000005 0, 665438.8256000001 5142265.4121 0, 665421.9330000002 5142245.758300001 0, 665421.8229999999 5142243.930199999 0, 665423.8448000001 5142233.6502 0, 665426.1047999999 5142224.9986000005 0, 665426.9433000004 5142225.1731 0, 665426.4952999996 5142223.9882 0, 665426.4460000005 5142223.863299999 0, 665422.8305000002 5142223.735300001 0, 665422.7308999998 5142223.726600001 0, 665418.6973000001 5142206.5833 0, 665417.5745999999 5142205.5298 0, 665411.9337999998 5142200.2301 0, 665405.3986999998 5142193.907199999 0, 665405.6239 5142187.0252 0, 665406.8739 5142181.509500001 0, 665407.8892999999 5142182.7543 0, 665408.5818999996 5142182.875700001 0, 665414.8602 5142184.0222 0, 665426.1903999997 5142186.0965 0, 665437.5329999998 5142188.714299999 0, 665445.7282999996 5142190.793400001 0, 665457.2758 5142193.479599999 0, 665463.6593000004 5142198.3324 0, 665471.1187000005 5142199.9849 0, 665474.2796 5142198.8873 0, 665476.6331000002 5142198.0601 0, 665478.6227000002 5142197.3716 0, 665484.5144999996 5142195.269200001 0, 665488.6914999997 5142195.296 0, 665488.9036999997 5142195.0535 0, 665494.5329999998 5142188.638 0, 665496.7588999998 5142186.8653 0, 665496.7013999997 5142186.7195999995 0, 665494.7950999998 5142181.6789 0, 665487.6220000004 5142175.982899999 0, 665475.9194 5142173.232799999 0, 665469.0456999997 5142167.3321 0, 665460.7401 5142155.227 0, 665457.1732000001 5142144.1829 0, 665456.6352000004 5142136.8418000005 0, 665450.2708999999 5142127.3291 0, 665440.2348999996 5142126.7554 0, 665427.9233999997 5142133.0737 0, 665414.8853000002 5142146.832599999 0, 665408.8059999999 5142145.5932 0, 665404.5034999996 5142144.7114 0, 665386.5883 5142133.577199999 0, 665386.5093999999 5142125.1313000005 0, 665391.5681999996 5142113.4515 0, 665401.8265000004 5142100.6831 0, 665416.2078999998 5142092.1965 0, 665425.0765000004 5142079.4662999995 0, 665421.4885999998 5142070.3693 0, 665420.6201 5142069.1675 0, 665392.8744000001 5142090.4399 0, 665385.5579000004 5142097.4198 0, 665379.7297 5142106.3192 0, 665377.9068999998 5142109.102 0, 665374.4356000004 5142112.6939 0, 665371.2624000004 5142115.9805 0, 665369.2370999996 5142119.579299999 0, 665363.3441000003 5142130.0101 0, 665362.4631000003 5142131.5699000005 0, 665356.5911999997 5142129.9168 0, 665351.0029999996 5142128.3489 0, 665342.8243000004 5142123.006200001 0, 665334.5302999998 5142117.6031 0, 665321.7176000001 5142111.038000001 0, 665315.3136999998 5142108.353399999 0, 665300.4431999996 5142102.108999999 0, 665297.6820999999 5142100.951199999 0, 665280.2412 5142095.0327 0, 665280.1432999996 5142095.004000001 0, 665275.0137 5142101.9055 0, 665274.2268000003 5142104.7897 0, 665273.9585999995 5142105.7808 0, 665272.8551000003 5142109.8627 0, 665274.1187000005 5142113.4201 0, 665275.7109000003 5142117.920700001 0, 665282.4653000003 5142124.9461 0, 665289.4422000004 5142132.182 0, 665302.2189999996 5142149.634299999 0, 665297.3641999997 5142158.3182 0, 665293.3238000004 5142162.2115 0, 665288.6804999998 5142166.6744 0, 665286.6706999997 5142168.616900001 0, 665282.9145 5142168.034499999 0, 665280.9221999999 5142167.7282 0, 665275.5997000001 5142166.9070999995 0, 665262.7615 5142163.363600001 0, 665250.3607000001 5142168.5287 0, 665243.8217000002 5142165.0988 0, 665238.4983999999 5142167.020300001 0, 665231.1321 5142169.6658 0, 665220.8647999996 5142168.9812 0, 665218.5476000002 5142168.827099999 0, 665195.1678999998 5142151.8762 0, 665181.8923000004 5142139.6241 0, 665174.3618999999 5142125.6786 0, 665180.2039999999 5142102.3839 0, 665162.9223999996 5142079.852700001 0, 665156.1738 5142071.622199999 0, 665162.9570000004 5142061.350299999 0, 665165.7533999998 5142057.0962000005 0, 665157.6462000003 5142041.944499999 0, 665146.0270999996 5142037.2226 0, 665142.4666999998 5142034.6481 0, 665141.8148999996 5142034.1787 0, 665138.7692 5142034.6535 0, 665129.0056999996 5142027.5736 0, 665117.4188000001 5142018.956599999 0, 665116.3770000003 5142018.352299999 0, 665104.5779999997 5142023.530300001 0, 665103.7927999999 5142033.115599999 0, 665096.7120000003 5142042.889 0, 665087.3353000004 5142046.9144 0, 665078.9260999998 5142046.122400001 0, 665075.3490000004 5142045.786800001 0, 665059.8328 5142041.2837000005 0, 665035.6668999996 5142018.326099999 0, 665027.9002 5142024.0305 0, 665034.0979000004 5142045.453500001 0, 665038.0440999996 5142074.6347 0, 665037.3359000003 5142081.182700001 0, 665036.5943 5142088.1096 0, 665027.8779999996 5142096.493000001 0, 665002.3227000004 5142114.9143 0, 664993.9234999996 5142118.222200001 0, 664987.8132999996 5142120.6368 0, 664976.1720000003 5142117.4199 0, 664965.9786 5142116.922599999 0, 664957.1971000005 5142121.261600001 0, 664945.3096000003 5142130.631200001 0, 664934.5922999997 5142134.478 0, 664929.4992000004 5142134.7018 0, 664924.9813000001 5142134.896 0, 664905.5432000002 5142131.2325 0, 664885.6904999996 5142135.8005 0, 664875.2677999996 5142137.3324 0, 664873.1394999996 5142138.3401999995 0, 664862.6341928694 5142138.96453506 0, 664861.182 5142168.524599999 0, 664862.4474198276 5142194.282812331 0, 664865.6398 5142196.028100001 0, 664881.7718000002 5142197.9936 0, 664889.6042999998 5142198.945699999 0, 664895.6486999998 5142199.6697 0)), ((665492.1239 5142623.968900001 0, 665484.8426999999 5142621.206900001 0, 665477.5691999998 5142620.977299999 0, 665471.4976000004 5142624.319700001 0, 665468.0604999997 5142627.5228 0, 665461.5596000003 5142633.57 0, 665458.2642999999 5142634.5955 0, 665455.6091 5142635.426200001 0, 665454.5449999999 5142635.302200001 0, 665450.1792000001 5142634.796599999 0, 665445.0237999996 5142633.1062 0, 665440.3327000001 5142629.226399999 0, 665436.1555000003 5142624.0758 0, 665437.2877000002 5142618.187999999 0, 665434.2218000004 5142620.6 0, 665424.0218000002 5142620.4036 0, 665413.8060999997 5142621.4114 0, 665407.1019000001 5142626.6872000005 0, 665406.7976000002 5142627.4037999995 0, 665400.9905000003 5142631.3924 0, 665395.8245999999 5142640.300100001 0, 665396.3271000003 5142646.563200001 0, 665396.5641000001 5142649.4574 0, 665403.9753 5142656.782 0, 665402.5905689154 5142666.490327455 0, 665410.1905701648 5142666.116963335 0, 665458.727161008 5142658.917240201 0, 665494.6729653493 5142649.91328494 0, 665506.3243386273 5142646.994767865 0, 665509.3576464849 5142645.909432959 0, 665499.0893999999 5142645.459799999 0, 665495.5773 5142643.703400001 0, 665497.5652999999 5142629.9342 0, 665497.8642999995 5142627.9111 0, 665498.1025999999 5142626.234200001 0, 665492.1239 5142623.968900001 0)))",166512.98426594754
