Site,geometry,length
10,"MULTILINESTRING Z ((670537.0126 5137447.973200001 0, 670513.8499999996 5137467.0438 0, 670499.3139000004 5137480.6711 0, 670482.4293 5137497.637599999 0, 670473.0065000001 5137500.2029 0, 670465.1482999995 5137497.8934 0, 670456.7379000001 5137491.818299999 0, 670448.9895000001 5137484.214199999 0, 670420.9312041656 5137455.857673592 0), (671859.6371999998 5138615.307499999 0, 671962.2371925418 5138717.752406097 0), (671815.7437159487 5138885.325309229 0, 671802.2534999996 5138871.0507 0, 671755.6884000003 5138821.913699999 0, 671715.5829999996 5138779.563999999 0, 671680.2052999996 5138742.3926 0, 671667.9221000001 5138729.3561 0, 671656.6721000001 5138717.420299999 0, 671648.4209000003 5138708.4508 0, 671641.6945000002 5138700.645400001 0, 671635.1727 5138692.968699999 0, 671629.8770000003 5138686.4847 0, 671625.0436000004 5138680.2827 0, 671619.7275999999 5138673.1741 0, 671614.9918999998 5138666.377800001 0, 671610.5806 5138659.6603999995 0, 671606.5427000001 5138653.267200001 0, 671601.8217000002 5138645.4476 0, 671597.4323000005 5138637.797800001 0, 671593.4326999998 5138630.513900001 0, 671589.6508999998 5138623.3796999995 0, 671585.6913000001 5138615.6975 0, 671582.4231000002 5138608.8346 0, 671579.1432999996 5138601.704500001 0, 671575.8170999996 5138594.0177 0, 671572.7215999998 5138586.5623 0, 671569.8530000001 5138579.5538 0, 671567.3015999999 5138573.105699999 0, 671564.3503 5138565.6679 0, 671558.7642999999 5138552.272 0, 671553.8937999997 5138541.073899999 0, 671550.1944000004 5138532.605900001 0, 671545.7412 5138523.514 0, 671541.7154000001 5138515.785700001 0, 671537.2182999998 5138507.6492 0, 671532.7034999998 5138500.0538 0, 671527.8015000001 5138492.1228 0, 671522.9445000002 5138484.878900001 0, 671517.7328000003 5138477.498299999 0, 671512.3098999998 5138470.2347 0, 671505.3161000004 5138461.2455 0, 671496.8868000004 5138451.1603999995 0, 671487.7418 5138440.7611 0, 671478.8821 5138431.1153 0, 671469.2777000004 5138420.685699999 0, 671461.5734999999 5138412.6335 0, 671452.8657999998 5138403.714400001 0, 671439.2384000001 5138389.4595 0, 671420.7384000001 5138370.3050999995 0, 671393.3875000002 5138341.576099999 0, 671364.9128999999 5138311.748500001 0, 671328.1551999999 5138273.425899999 0, 671294.3733999999 5138237.987400001 0, 671247.4146999996 5138188.9968 0, 671209.5210999995 5138149.3737 0, 671183.6723999996 5138122.524900001 0, 671159.5460999999 5138097.163899999 0, 671117.2346000001 5138052.897399999 0, 671076.9584999997 5138011.185900001 0, 671032.5866999999 5137965.0502 0, 670983.1974 5137913.550100001 0, 670946.2451999998 5137874.648 0, 670883.6703000003 5137808.901900001 0, 670846.3329999996 5137769.754799999 0, 670821.6503999997 5137743.9833 0, 670796.0926999999 5137717.2004 0, 670759.773 5137679.388699999 0, 670708.7412 5137626.583699999 0, 670664.5581 5137580.650599999 0, 670643.0986000001 5137558.206800001 0, 670618.2258000001 5137532.5441 0, 670598.2806000002 5137511.841 0, 670577.3458000002 5137489.9407 0, 670557.3970999997 5137469.106699999 0, 670537.0126 5137447.973200001 0), (670537.0126 5137447.973200001 0, 670524.6125999996 5137435.0722 0, 670512.4445000002 5137422.3323 0, 670500.3125999998 5137409.7513999995 0, 670486.3836000003 5137395.3344 0, 670485.8001955713 5137394.733832859 0))",2304.1121574114345
11,"MULTILINESTRING Z ((672909.8836000003 5140063.186000001 0, 672899.2983999997 5140087.5602 0, 672867.7012 5140162.475 0), (673261.1577055379 5139262.407298082 0, 673235.2487000003 5139288.297499999 0, 673174.642 5139342.5341 0, 673161.8959999997 5139353.7434 0, 673141.5826000003 5139373.4835 0, 673056.2215 5139454.196900001 0, 673001.8590000002 5139504.829299999 0, 672973.9197000004 5139534.104699999 0, 672878.0662000002 5139622.1620000005 0, 672873.2231999999 5139627.361400001 0), (672830.4116000002 5140020.996200001 0, 672843.6135 5140033.8725000005 0, 672909.8836000003 5140063.186000001 0), (672867.7012 5140162.475 0, 672751.3936999999 5140050.138900001 0, 672686.1265000002 5139987.3092 0, 672675.5286999997 5139977.088300001 0), (672129.6479000002 5140242.6011 0, 671865.1617 5139960.025800001 0, 671829.4742999999 5139922.6554000005 0, 671796.0778000001 5139896.4573 0), (672046.0543 5140420.6415 0, 672017.2456999999 5140447.8561 0, 671974.4267849547 5140490.353916042 0), (672179.4063999997 5140294.9037 0, 672151.2605999997 5140265.0339 0, 672129.6479000002 5140242.6011 0), (671884.416354084 5138640.049198809 0, 672873.2231999999 5139627.361400001 0), (672771.7372000003 5139888.946599999 0, 672793.2873 5139912.3781 0, 672798.0210999995 5139916.687899999 0, 672800.7566 5139920.8769000005 0, 672803.5602000002 5139924.0622000005 0, 672806.1703000003 5139930.2445 0, 672804.9151999997 5139934.172499999 0, 672794.4556999998 5139956.5485 0, 672792.1386000002 5139961.412699999 0, 672790.7577999998 5139967.3389 0, 672790.5017999997 5139971.3298 0, 672791.2444000002 5139975.388499999 0, 672791.8568000002 5139981.440099999 0, 672793.5985000003 5139985.5616 0, 672798.2696000002 5139990.8705 0, 672801.0678000003 5139994.0603 0, 672806.8683000002 5139997.4394000005 0, 672830.4116000002 5140020.996200001 0), (672865.8471999997 5139874.941299999 0, 672917.5997000001 5139818.1317 0), (672684.8361 5139807.7465 0, 672657.5038999999 5139778.390900001 0, 672635.2412999999 5139754.610200001 0, 672610.4912999999 5139728.274900001 0, 672589.0324999997 5139705.3487 0, 672569.8827999998 5139685.0068 0, 672545.7735000001 5139659.667099999 0, 672518.4392999997 5139630.964400001 0, 672493.2292 5139604.206800001 0, 672461.3492999999 5139570.141000001 0, 672430.8734999998 5139537.755999999 0, 672398.9551999997 5139504.1841 0, 672365.4303000001 5139468.778000001 0, 672332.0955999997 5139433.3233 0, 672300.881 5139400.260500001 0, 672197.5888999999 5139290.397399999 0, 672174.0603999998 5139265.4253 0, 672149.5672000004 5139239.5999 0, 672088.5563000003 5139174.8851 0, 672045.9214000003 5139129.6555 0, 672009.8880000003 5139091.1403 0, 671970.5181 5139049.5033 0, 671928.0071999999 5139004.3499 0, 671894.8991999999 5138969.121300001 0, 671852.4742 5138924.191500001 0, 671802.2534999996 5138871.0507 0, 671755.6884000003 5138821.913699999 0, 671715.5829999996 5138779.563999999 0, 671692.9767457533 5138755.811576324 0), (672873.2231999999 5139627.361400001 0, 672868.3801999995 5139632.560799999 0, 672792.7670999998 5139701.8762 0, 672783.9494000003 5139714.3354 0), (672675.5286999997 5139977.088300001 0, 672643.8636999996 5139944.9701000005 0, 672616.9462000001 5139917.1227 0, 672593.7395000001 5139893.339299999 0), (672675.5286999997 5139977.088300001 0, 672771.7372000003 5139888.946599999 0), (672985.578637981 5140276.201309507 0, 672942.8694000002 5140235.0022 0, 672883.7896999996 5140177.9966 0, 672867.7012 5140162.475 0), (672718.9009999996 5139775.308499999 0, 672745.3729999997 5139800.057499999 0, 672751.9740000004 5139806.4957 0, 672759.5111999996 5139813.9958 0, 672764.3130000001 5139817.3069 0, 672771.1070999997 5139820.7532 0, 672775.9663000004 5139823.069800001 0, 672783.9529999997 5139823.5822 0, 672798.5407999996 5139830.5328 0, 672823.0455999998 5139839.120200001 0), (672823.0455999998 5139839.120200001 0, 672829.9025999997 5139841.567399999 0, 672865.8471999997 5139874.941299999 0), (672771.7372000003 5139888.946599999 0, 672823.0455999998 5139839.120200001 0), (672046.0543 5140420.6415 0, 672003.2161999997 5140369.782 0, 671925.1140999999 5140290.6007 0, 671844.6633000001 5140201.2468 0, 671838.0514000002 5140163.739700001 0), (672783.9494000003 5139714.3354 0, 672834.0944999997 5139760.6534 0, 672852.6102999998 5139768.858999999 0, 672874.9916000003 5139779.3138 0, 672917.5997000001 5139818.1317 0), (672917.5997000001 5139818.1317 0, 672991.4813000001 5139885.014599999 0, 673016.0234000003 5139908.6392 0, 673018.7591000004 5139912.8232 0, 673020.4380999999 5139917.9439 0, 673020.1141999997 5139922.9333999995 0, 673018.7961999997 5139927.8606 0, 673016.4167999998 5139933.718800001 0, 673013.1635999996 5139937.521199999 0, 673001.3536999999 5139949.7925 0, 672971.4881999996 5139982.228700001 0, 672922.7862999998 5140033.942600001 0, 672909.8836000003 5140063.186000001 0), (672718.9009999996 5139775.308499999 0, 672692.2169000003 5139800.650900001 0, 672684.8361 5139807.7465 0), (672593.7395000001 5139893.339299999 0, 672580.0442000004 5139908.7094 0, 672493.4943000004 5139992.3518 0, 672468.9330000002 5140015.831599999 0, 672451.8720000004 5140031.7743 0, 672398.5080000004 5140082.464199999 0, 672306.5806999998 5140171.7762 0, 672287.3332000002 5140190.5854 0, 672215.7779000001 5140259.152799999 0, 672185.8447000002 5140288.3027 0, 672179.4063999997 5140294.9037 0), (671796.0778000001 5139896.4573 0, 671792.1498999996 5139895.202099999 0, 671785.2300000004 5139893.753799999 0, 671780.1094000004 5139895.432499999 0, 671775.7945999997 5139900.166099999 0, 671772.6091 5139902.9695999995 0, 671769.2303999998 5139908.765000001 0, 671766.9762000004 5139912.630100001 0, 671766.5943 5139918.619200001 0, 671766.3383 5139922.609999999 0, 671767.0812999997 5139926.663699999 0, 671768.818 5139930.785 0, 671770.5596000003 5139934.9065000005 0, 671777.1604000004 5139941.344799999 0, 671781.7685000002 5139947.652799999 0, 671787.3701999998 5139954.0282000005 0, 671831.5258999998 5139999.960200001 0, 672066.1876999997 5140247.545399999 0, 672079.3948999997 5140260.4175 0, 672083.0663999999 5140265.668400001 0, 672087.8631999996 5140268.9792 0, 672095.8499999996 5140269.491800001 0, 672101.9643999999 5140267.8804 0, 672105.1544000003 5140265.0821 0, 672129.6479000002 5140242.6011 0), (672783.9494000003 5139714.3354 0, 672718.9009999996 5139775.308499999 0), (672865.8471999997 5139874.941299999 0, 672902.6547999997 5139910.3804 0, 672907.4561999999 5139913.6964 0, 672911.9337999998 5139922.002 0, 672914.6070999997 5139927.180199999 0, 672913.2263000002 5139933.1063 0, 672910.9721999997 5139936.9715 0, 672830.4116000002 5140020.996200001 0), (672179.4063999997 5140294.9037 0, 672167.6590999998 5140306.1756 0, 672156.9735000003 5140316.5164 0, 672143.1655000001 5140328.6568 0, 672118.5411999999 5140353.1357 0, 672050.3013000004 5140416.9065000005 0, 672046.0543 5140420.6415 0), (672684.8361 5139807.7465 0, 672677.2414999995 5139814.587099999 0, 672650.6195 5139839.4528 0, 672596.8265000004 5139890.3411 0, 672593.7395000001 5139893.339299999 0))",8157.176834622844
12,"MULTILINESTRING Z ((672909.8836000003 5140063.186000001 0, 672899.2983999997 5140087.5602 0, 672867.7012 5140162.475 0), (672830.4116000002 5140020.996200001 0, 672843.6135 5140033.8725000005 0, 672909.8836000003 5140063.186000001 0), (672867.7012 5140162.475 0, 672764.5000881031 5140062.797761421 0), (672824.5996561182 5140015.180923483 0, 672830.4116000002 5140020.996200001 0), (674359.8541069452 5140488.354118939 0, 674211.6983000003 5140623.2608 0, 674167.0335999997 5140666.0942 0, 674105.9979999997 5140727.131899999 0, 674043.9782999996 5140781.7739 0, 673874.0146000003 5140936.8342 0, 673745.6023000004 5141057.1456 0), (673745.6023000004 5141057.1456 0, 673345.3573000003 5141430.1194 0, 673026.2885895491 5141738.961836086 0), (673745.6023000004 5141057.1456 0, 673587.0108000003 5140886.112500001 0, 673411.2878999999 5140698.0046 0, 673321.0970999999 5140603.0824 0, 673267.7034999998 5140548.3507 0, 672942.8694000002 5140235.0022 0, 672883.7896999996 5140177.9966 0, 672867.7012 5140162.475 0), (673012.7967160876 5139905.533144823 0, 673016.0234000003 5139908.6392 0, 673018.7591000004 5139912.8232 0, 673020.4380999999 5139917.9439 0, 673020.1141999997 5139922.9333999995 0, 673018.7961999997 5139927.8606 0, 673016.4167999998 5139933.718800001 0, 673013.1635999996 5139937.521199999 0, 673001.3536999999 5139949.7925 0, 672971.4881999996 5139982.228700001 0, 672922.7862999998 5140033.942600001 0, 672909.8836000003 5140063.186000001 0), (674161.5267575029 5141485.291510364 0, 674157.8574000001 5141481.5395 0, 674120.5959999999 5141443.4179 0, 674079.2224000003 5141401.1117 0, 673991.6682000002 5141311.6504999995 0, 673935.5636 5141254.489600001 0, 673889.3907000003 5141207.476 0, 673852.7465000004 5141170.0517 0, 673819.801 5141135.9169 0, 673788.9390000002 5141103.5075 0, 673760.3934000004 5141073.030200001 0, 673745.6023000004 5141057.1456 0), (672863.3048735679 5139986.688518037 0, 672830.4116000002 5140020.996200001 0))",4277.626904793571
