,DESC_CAT,Site,geometry,area
0,Agricole,4,"MULTIPOLYGON (((664150.1546308622 5148824.586338064, 664161.8420699909 5148824.586338064, 664161.8420699909 5148812.777012438, 664173.5295091178 5148812.777012438, 664173.5295091178 5148789.158361189, 664185.2169482466 5148789.158361189, 664219.4104118189 5148729.233818114, 664238.2455645716 5148712.837422894, 664259.4019408934 5148664.9283496775, 664331.7450775933 5148653.790794771, 664365.5034009134 5148634.759213118, 664414.1264005369 5148612.835845919, 664411.6667881031 5148581.902678285, 664436.4968894925 5148583.917990446, 664452.033536478 5148548.735080149, 664474.1429412831 5148574.66456501, 664517.8738231361 5148558.436833253, 664535.8401220785 5148552.971848702, 664542.9464617139 5148533.419860976, 664541.1816469915 5148511.229803687, 664565.4938601488 5148500.269561654, 664577.5836256715 5148446.493306391, 664679.315136225 5148454.752049863, 664716.4375930252 5148433.8248061985, 664720.3317288894 5148416.50488367, 664696.7016610076 5148410.585859798, 664692.9836137434 5148410.034339585, 664697.1658733282 5148418.535535254, 664672.7523652306 5148427.036462162, 664660.5929344491 5148405.229636185, 664648.1650701644 5148403.386136663, 664599.1564999996 5148400.978499999, 664550.1479298348 5148403.386136663, 664501.6113389916 5148410.585859798, 664454.0141613723 5148422.508332133, 664427.2157067114 5148432.0969725335, 664444.8701292677 5148446.382305654, 664459.2254774747 5148466.523894716, 664372.6957549329 5148455.64879737, 664363.4581315866 5148460.017867825, 664321.3713834898 5148485.243693848, 664281.9598579177 5148514.473273318, 664245.6031094063 5148547.425109406, 664212.6512733182 5148583.781857917, 664183.4216938483 5148623.19338349, 664158.1958678254 5148665.280131586, 664137.2167337439 5148709.636783817, 664120.6863321335 5148755.836161372, 664108.763859798 5148803.433338991, 664101.5641366635 5148851.969929835, 664099.8097249188 5148887.681801304, 664111.4656691598 5148872.581905367, 664138.4671917353 5148848.20498931, 664138.4671917353 5148836.395663684, 664150.1546308622 5148836.395663684, 664150.1546308622 5148824.586338064), (664250.356730435 5148612.740702424, 664267.0290221414 5148600.209151197, 664282.5870694648 5148639.317451354, 664250.356730435 5148612.740702424)), ((664395.5908525456 5148647.446453698, 664381.3410793506 5148651.488610564, 664391.5904156175 5148661.844835574, 664395.5908525456 5148647.446453698)), ((664337.1536569055 5148671.065104945, 664322.9038837133 5148675.10726181, 664333.1532199802 5148685.463486822, 664337.1536569055 5148671.065104945)), ((664356.5280982349 5148685.463486822, 664360.528535164 5148671.065104945, 664346.278761969 5148675.10726181, 664356.5280982349 5148685.463486822)), ((664383.9034134196 5148671.065104945, 664368.7134519434 5148677.6328890715, 664379.2224456724 5148697.902777694, 664383.9034134196 5148671.065104945)), ((664290.4039003951 5148682.874430571, 664276.154127202 5148686.916587437, 664286.4034634689 5148697.272812443, 664290.4039003951 5148682.874430571)), ((664330.8034626245 5148709.677505681, 664337.1536569055 5148694.683756193, 664310.2762563052 5148699.469762184, 664330.8034626245 5148709.677505681)), ((664430.6531699281 5148765.539709941, 664426.652733 5148751.141328065, 664416.403396735 5148761.497553075, 664430.6531699281 5148765.539709941)), ((664407.2782916725 5148777.349035567, 664403.2778547462 5148762.950653687, 664393.0285184793 5148773.306878697, 664407.2782916725 5148777.349035567)), ((664418.9657308012 5148789.158361189, 664418.9657308012 5148777.349035567, 664407.2782916725 5148777.349035567, 664407.2782916725 5148789.158361189, 664418.9657308012 5148789.158361189)), ((664418.9657308012 5148800.967686815, 664442.3406090569 5148800.967686815, 664442.3406090569 5148789.158361189, 664418.9657308012 5148789.158361189, 664418.9657308012 5148800.967686815)), ((664150.1546308622 5148836.395663684, 664150.1546308622 5148848.20498931, 664138.4671917353 5148848.20498931, 664133.0586124202 5148866.358656008, 664103.4048743527 5148919.060943054, 664161.8420699909 5148919.060943054, 664176.810894616 5148924.96560587, 664161.8420699909 5148930.87026868, 664166.7042272855 5148977.506437296, 664215.8237147992 5148994.418913882, 664224.734816459 5149009.033530971, 664239.1985930549 5149018.037565131, 664248.1096947147 5149044.461507846, 664278.7164612683 5149048.963524925, 664302.0913395239 5149048.963524925, 664302.0913395239 5149084.391501799, 664337.1536569055 5149084.391501799, 664337.1536569055 5149108.010153048, 664326.3707388258 5149136.355705995, 664389.1008427078 5149173.614474317, 664413.7683015121 5149184.117739273, 664436.8863756843 5149197.848675128, 664449.0189418886 5149168.7578314915, 664472.2054971503 5149149.99582307, 664477.4029264394 5149143.4381299205, 664474.1115541179 5149134.954501834, 664450.8051569499 5149125.724141484, 664465.7154873125 5149119.819478674, 664459.2254774747 5149102.75852057, 664445.9701067545 5149010.736022862, 664412.3230652045 5148996.409719389, 664413.9181038924 5148983.451464014, 664374.5600248864 5148959.296549443, 664380.2781957891 5148912.846343109, 664330.5067112418 5148901.965387322, 664332.265819204 5148887.6823308915, 664320.2687884886 5148818.028644914, 664307.288768813 5148807.5253799595, 664302.0913395239 5148753.73038432, 664273.325002227 5148744.978624567, 664290.4039003951 5148730.111733068, 664281.0890456513 5148701.105941944, 664202.8650954645 5148783.371906962, 664185.2169482466 5148789.158361189, 664185.2169482466 5148812.777012438, 664173.5295091178 5148812.777012438, 664173.5295091178 5148824.586338064, 664161.8420699909 5148824.586338064, 664161.8420699909 5148836.395663684, 664150.1546308622 5148836.395663684)), ((664150.1546308622 5149108.010153048, 664150.1546308622 5149072.582176173, 664130.1543501014 5149072.582176173, 664137.2167337439 5149092.320216182, 664150.1546308622 5149119.675101318, 664150.1546308622 5149108.010153048)), ((664638.4647401618 5148478.073738087, 664652.7145133568 5148482.115894958, 664648.7140764277 5148467.717513077, 664638.4647401618 5148478.073738087)), ((664605.9647568455 5148493.925220579, 664591.7149836505 5148497.96737745, 664601.9643199174 5148508.323602457, 664605.9647568455 5148493.925220579)), ((664402.3990141088 5148666.401632244, 664390.8171499921 5148720.421512503, 664419.2881625928 5148734.935219828, 664435.4268724844 5148711.3165685795, 664489.0903655682 5148706.493081819, 664493.1492967587 5148649.554026214, 664512.4652438229 5148659.255779324, 664518.421671846 5148652.992166057, 664575.831651153 5148654.175693445, 664620.264464167 5148623.742749931, 664635.3003431903 5148653.2329079285, 664650.4703310132 5148700.470210426, 664670.3626605747 5148688.897301966, 664687.7768307384 5148670.583621211, 664705.1910009049 5148688.897301966, 664728.799856212 5148700.470210426, 664780.3176085204 5148735.75547206, 664810.3822331224 5148736.375346329, 664822.6902821157 5148723.431506636, 664890.7305237465 5148690.077946212, 664915.302394365 5148666.222877802, 664916.5050934833 5148606.681791833, 664880.7365648737 5148571.957300177, 664951.2492591431 5148563.404476821, 664950.3889654661 5148605.99560543, 664974.2360778954 5148594.42269697, 664985.0234272074 5148583.077602974, 664952.7098905928 5148547.425109406, 664916.3531420814 5148514.473273318, 664876.9416165093 5148485.243693848, 664834.8548684126 5148460.017867825, 664790.4982161821 5148439.038733744, 664769.2354730668 5148431.430802606, 664730.9527304377 5148443.076790066, 664717.4048884008 5148488.543846978, 664652.7145133568 5148482.115894958, 664647.9408108024 5148500.911059445, 664622.4258985259 5148510.558032965, 664572.3548092172 5148543.503629621, 664535.8401220785 5148552.971848702, 664531.0664195251 5148571.767013188, 664491.9080770276 5148586.571917264, 664500.0002590017 5148623.042147851, 664440.306150048 5148609.520239359, 664402.3990141088 5148666.401632244)), ((664933.2130524227 5148718.302407442, 664933.2130524227 5148753.73038432, 664944.9004915515 5148753.73038432, 664944.9004915515 5148718.302407442, 664933.2130524227 5148718.302407442)), ((665077.6266678657 5148755.836161372, 665065.4849040392 5148721.902204749, 665050.582504902 5148713.050774967, 664998.6438792376 5148731.018479383, 665026.7125654444 5148753.73038432, 665050.0874437001 5148753.73038432, 665065.0562683251 5148759.635047127, 665050.0874437001 5148765.539709941, 665054.8611462535 5148784.334874429, 665086.0076664684 5148789.2949833255, 665077.6266678657 5148755.836161372)), ((664442.3406090569 5148789.158361189, 664454.0280481838 5148789.158361189, 664454.0280481838 5148800.967686815, 664512.4652438229 5148800.967686815, 664512.4652438229 5148706.493081819, 664489.0903655682 5148706.493081819, 664489.0903655682 5148741.921058694, 664454.0280481838 5148741.921058694, 664454.0280481838 5148777.349035567, 664442.3406090569 5148777.349035567, 664442.3406090569 5148789.158361189)), ((664430.6531699281 5148777.349035567, 664442.3406090569 5148777.349035567, 664442.3406090569 5148765.539709941, 664430.6531699281 5148765.539709941, 664430.6531699281 5148777.349035567)), ((664933.2130524227 5148800.967686815, 664944.9004915515 5148800.967686815, 664944.9004915515 5148777.349035567, 664933.2130524227 5148777.349035567, 664933.2130524227 5148800.967686815)), ((664641.0270742271 5148789.158361189, 664633.9178812131 5148773.737907551, 664629.3396351011 5148812.777012438, 664641.0270742271 5148812.777012438, 664641.0270742271 5148789.158361189)), ((664629.3396351011 5148812.777012438, 664605.9647568455 5148812.777012438, 664594.2773177167 5148812.777012438, 664594.2773177167 5148836.395663684, 664605.9647568455 5148836.395663684, 664621.4871369367 5148828.461273033, 664629.3396351011 5148812.777012438)), ((664711.1517089941 5148966.298245555, 664699.4642698672 5148966.298245555, 664676.0893916115 5148966.298245555, 664676.0893916115 5149025.344873678, 664715.4774310933 5149036.72317045, 664722.8391481228 5149096.200827422, 664734.5265872497 5149096.200827422, 664746.2140263785 5149096.200827422, 664746.2140263785 5149108.010153048, 664757.9014655054 5149108.010153048, 664757.9014655054 5149119.819478674, 664773.7277304297 5149134.635915289, 664839.7135394001 5149226.10340929, 664839.7135394001 5149237.912734916, 664851.400978527 5149237.912734916, 664851.400978527 5149249.722060539, 664877.2811232759 5149255.001082808, 664890.3895449936 5149281.182842087, 664910.7891488675 5149291.610265287, 664916.3531420814 5149287.48372668, 664952.7098905928 5149254.531890593, 664985.6617266809 5149218.175142081, 665014.8913061508 5149178.763616509, 665040.1171321737 5149136.676868413, 665061.0962662552 5149092.320216182, 665071.0794910102 5149064.418972126, 665032.3337214701 5149055.093072357, 665018.4177935822 5149039.917685291, 664997.7165311631 5148995.596674997, 664985.5839649588 5148984.237118607, 664974.3416529074 5148971.978023751, 664950.5216475744 5148960.618467361, 664939.2793355258 5148936.550046876, 664902.5007108571 5148925.19049049, 664870.7825533021 5148959.779474745, 664863.0884176558 5148919.060943054, 664828.0261002742 5148919.060943054, 664822.6046807542 5148949.096013781, 664746.2140263785 5148942.679594308, 664722.8391481228 5148942.679594308, 664711.1517089941 5148942.679594308, 664711.1517089941 5148966.298245555)), ((664839.7135394001 5149237.912734916, 664824.7447147751 5149243.817397729, 664839.7135394001 5149249.722060539, 664839.7135394001 5149237.912734916)), ((664656.535187427 5149241.773254205, 664691.5975048114 5149231.90139607, 664673.1019041194 5149198.624238756, 664598.0979917869 5149206.345277332, 664594.2773177167 5149214.29408367, 664594.2773177167 5149249.722060539, 664601.5163394623 5149302.118735157, 664617.6521959724 5149285.150037413, 664617.6521959724 5149261.531386165, 664652.7145133568 5149261.531386165, 664656.535187427 5149241.773254205)))",337146.23513531196
1,Anthropique,4,"MULTIPOLYGON (((664282.5870694648 5148639.317451354, 664267.0290221414 5148600.209151197, 664250.356730435 5148612.740702424, 664282.5870694648 5148639.317451354)), ((664173.5295091178 5148789.158361189, 664173.5295091178 5148812.777012438, 664185.2169482466 5148812.777012438, 664185.2169482466 5148789.158361189, 664173.5295091178 5148789.158361189)), ((664161.8420699909 5148812.777012438, 664161.8420699909 5148824.586338064, 664173.5295091178 5148824.586338064, 664173.5295091178 5148812.777012438, 664161.8420699909 5148812.777012438)), ((664150.1546308622 5148836.395663684, 664161.8420699909 5148836.395663684, 664161.8420699909 5148824.586338064, 664150.1546308622 5148824.586338064, 664150.1546308622 5148836.395663684)), ((664138.4671917353 5148848.20498931, 664150.1546308622 5148848.20498931, 664150.1546308622 5148836.395663684, 664138.4671917353 5148836.395663684, 664138.4671917353 5148848.20498931)), ((664099.8097249188 5148887.681801304, 664099.1564999996 5148900.978499999, 664100.044833463 5148919.060943054, 664103.4048743527 5148919.060943054, 664133.0586124202 5148866.358656008, 664138.4671917353 5148848.20498931, 664111.4656691598 5148872.581905367, 664099.8097249188 5148887.681801304)), ((664176.810894616 5148924.96560587, 664161.8420699909 5148919.060943054, 664161.8420699909 5148930.87026868, 664176.810894616 5148924.96560587)), ((664294.3301494773 5149080.424306473, 664302.0913395239 5149084.391501799, 664302.0913395239 5149048.963524925, 664278.7164612683 5149048.963524925, 664294.3301494773 5149080.424306473)), ((664337.1536569055 5149108.010153048, 664337.1536569055 5149084.391501799, 664302.0913395239 5149084.391501799, 664311.2735121595 5149102.731130777, 664337.1536569055 5149108.010153048)), ((664150.1546308622 5149119.675101318, 664158.1958678254 5149136.676868413, 664162.0987449356 5149143.188425482, 664173.3668665327 5149119.875699826, 664150.1546308622 5149108.010153048, 664150.1546308622 5149119.675101318)), ((664672.7523652306 5148427.036462162, 664697.1658733282 5148418.535535254, 664692.9836137434 5148410.034339585, 664660.5929344491 5148405.229636185, 664672.7523652306 5148427.036462162)), ((664717.4048884008 5148488.543846978, 664730.9527304377 5148443.076790066, 664769.2354730668 5148431.430802606, 664744.2988386268 5148422.508332133, 664720.3317288894 5148416.50488367, 664716.4375930252 5148433.8248061985, 664679.315136225 5148454.752049863, 664577.5836256715 5148446.493306391, 664565.4938601488 5148500.269561654, 664541.1816469915 5148511.229803687, 664542.9464617139 5148533.419860976, 664535.8401220785 5148552.971848702, 664572.3548092172 5148543.503629621, 664622.4258985259 5148510.558032965, 664647.9408108024 5148500.911059445, 664652.7145133568 5148482.115894958, 664717.4048884008 5148488.543846978), (664638.4647401618 5148478.073738087, 664648.7140764277 5148467.717513077, 664652.7145133568 5148482.115894958, 664638.4647401618 5148478.073738087), (664591.7149836505 5148497.96737745, 664605.9647568455 5148493.925220579, 664601.9643199174 5148508.323602457, 664591.7149836505 5148497.96737745)), ((664512.4652438229 5148706.493081819, 664512.4652438229 5148659.255779324, 664493.1492967587 5148649.554026214, 664489.0903655682 5148706.493081819, 664512.4652438229 5148706.493081819)), ((664489.0903655682 5148741.921058694, 664489.0903655682 5148706.493081819, 664435.4268724844 5148711.3165685795, 664419.2881625928 5148734.935219828, 664390.8171499921 5148720.421512503, 664402.3990141088 5148666.401632244, 664440.306150048 5148609.520239359, 664500.0002590017 5148623.042147851, 664491.9080770276 5148586.571917264, 664531.0664195251 5148571.767013188, 664535.8401220785 5148552.971848702, 664517.8738231361 5148558.436833253, 664474.1429412831 5148574.66456501, 664452.033536478 5148548.735080149, 664436.4968894925 5148583.917990446, 664411.6667881031 5148581.902678285, 664414.1264005369 5148612.835845919, 664365.5034009134 5148634.759213118, 664331.7450775933 5148653.790794771, 664259.4019408934 5148664.9283496775, 664238.2455645716 5148712.837422894, 664219.4104118189 5148729.233818114, 664185.2169482466 5148789.158361189, 664202.8650954645 5148783.371906962, 664281.0890456513 5148701.105941944, 664290.4039003951 5148730.111733068, 664302.0913395239 5148753.73038432, 664321.9052011697 5148757.77254118, 664368.6492509246 5148781.499310033, 664380.913072547 5148806.872349625, 664370.4340392957 5148828.553533388, 664409.9190936536 5148819.036300993, 664418.9657308012 5148800.967686815, 664418.9657308012 5148789.158361189, 664442.3406090569 5148789.158361189, 664442.3406090569 5148777.349035567, 664454.0280481838 5148777.349035567, 664454.0280481838 5148741.921058694, 664489.0903655682 5148741.921058694), (664407.2782916725 5148789.158361189, 664407.2782916725 5148777.349035567, 664418.9657308012 5148777.349035567, 664418.9657308012 5148789.158361189, 664407.2782916725 5148789.158361189), (664393.0285184793 5148773.306878697, 664403.2778547462 5148762.950653687, 664407.2782916725 5148777.349035567, 664393.0285184793 5148773.306878697), (664430.6531699281 5148777.349035567, 664430.6531699281 5148765.539709941, 664442.3406090569 5148765.539709941, 664442.3406090569 5148777.349035567, 664430.6531699281 5148777.349035567), (664416.403396735 5148761.497553075, 664426.652733 5148751.141328065, 664430.6531699281 5148765.539709941, 664416.403396735 5148761.497553075), (664395.5908525456 5148647.446453698, 664391.5904156175 5148661.844835574, 664381.3410793506 5148651.488610564, 664395.5908525456 5148647.446453698), (664383.9034134196 5148671.065104945, 664379.2224456724 5148697.902777694, 664368.7134519434 5148677.6328890715, 664383.9034134196 5148671.065104945), (664360.528535164 5148671.065104945, 664356.5280982349 5148685.463486822, 664346.278761969 5148675.10726181, 664360.528535164 5148671.065104945), (664337.1536569055 5148694.683756193, 664330.8034626245 5148709.677505681, 664310.2762563052 5148699.469762184, 664337.1536569055 5148694.683756193), (664337.1536569055 5148671.065104945, 664333.1532199802 5148685.463486822, 664322.9038837133 5148675.10726181, 664337.1536569055 5148671.065104945), (664290.4039003951 5148682.874430571, 664286.4034634689 5148697.272812443, 664276.154127202 5148686.916587437, 664290.4039003951 5148682.874430571)), ((664454.0280481838 5148800.967686815, 664454.0280481838 5148789.158361189, 664442.3406090569 5148789.158361189, 664442.3406090569 5148800.967686815, 664454.0280481838 5148800.967686815)), ((664506.1863840092 5148854.549330385, 664477.4029264394 5148812.777012438, 664454.7014455562 5148819.683565058, 664564.2355201468 5148948.1445788555, 664580.6481543882 5148934.2867850065, 664531.3003965784 5148876.410710158, 664506.1863840092 5148854.549330385)), ((664687.3317036638 5149075.855977263, 664714.0293414062 5149089.85648635, 664681.4979709247 5149043.4985403735, 664676.0893916115 5149025.344873678, 664600.5561775332 5148959.953904482, 664579.7122461777 5148949.023935378, 664621.089090609 5149007.986952554, 664653.5833671689 5149036.2762843445, 664687.3317036638 5149075.855977263)), ((664565.0587198986 5149121.030395849, 664493.4175143568 5149108.568039894, 664465.7154873125 5149119.819478674, 664450.8051569499 5149125.724141484, 664474.1115541179 5149134.954501834, 664477.4029264394 5149143.4381299205, 664588.3979309201 5149149.577768326, 664646.8707937915 5149147.2366617825, 664705.3079894315 5149149.576326758, 664749.0474314205 5149147.824821554, 664781.7214708375 5149178.416337559, 664819.5301652132 5149219.646625906, 664839.7135394001 5149226.10340929, 664773.7277304297 5149134.635915289, 664757.9014655054 5149119.819478674, 664746.2140263785 5149119.819478674, 664746.2140263785 5149108.010153048, 664734.5265872497 5149108.010153048, 664734.5265872497 5149096.200827422, 664722.8391481228 5149096.200827422, 664716.1365615716 5149101.23766626, 664699.3372945152 5149124.057688795, 664623.4959155368 5149110.864457825, 664565.0587198986 5149121.030395849)), ((664851.400978527 5149249.722060539, 664851.400978527 5149237.912734916, 664839.7135394001 5149237.912734916, 664839.7135394001 5149249.722060539, 664851.400978527 5149249.722060539)), ((664890.7507072522 5149306.471786457, 664910.7891488675 5149291.610265287, 664890.3895449936 5149281.182842087, 664877.2811232759 5149255.001082808, 664851.400978527 5149249.722060539, 664890.7507072522 5149306.471786457)))",62794.61645188259
2,Aquatique,4,"MULTIPOLYGON (((664968.2753698044 5148659.255779324, 664964.349120725 5148678.907235242, 664944.9004915515 5148718.302407442, 664944.9004915515 5148753.73038432, 664944.9004915515 5148777.349035567, 664944.9004915515 5148800.967686815, 664933.2130524227 5148800.967686815, 664922.047781596 5148815.0561315585, 664816.893643301 5148830.519832235, 664767.2534141736 5148860.005665528, 664757.9014655054 5148848.20498931, 664751.4114556676 5148842.953356834, 664698.3500254862 5148776.001169421, 664641.0270742271 5148789.158361189, 664641.0270742271 5148812.777012438, 664629.3396351011 5148812.777012438, 664621.4871369367 5148828.461273033, 664605.9647568455 5148836.395663684, 664605.9647568455 5148848.20498931, 664594.2773177167 5148848.20498931, 664594.2773177167 5148895.442291807, 664609.5072264913 5148914.659835743, 664676.0893916115 5148895.442291807, 664682.871872766 5148880.099682845, 664687.7768307384 5148907.2516174335, 664699.4642698672 5148907.2516174335, 664699.4642698672 5148919.060943054, 664714.9866499584 5148926.995333711, 664722.8391481228 5148942.679594308, 664746.2140263785 5148942.679594308, 664746.2140263785 5148930.87026868, 664792.9637828898 5148930.87026868, 664792.9637828898 5148919.060943054, 664816.3386611445 5148919.060943054, 664828.0261002742 5148919.060943054, 664828.0261002742 5148907.2516174335, 664863.0884176558 5148907.2516174335, 664893.3770324867 5148902.428130673, 664942.7604575306 5148881.470614079, 664979.9628089331 5148871.823640559, 664979.9628089331 5148860.0143149365, 664991.65024806 5148860.0143149365, 665003.3376871888 5148860.0143149365, 665003.3376871888 5148848.20498931, 665003.3376871888 5148836.395663684, 665015.0251263157 5148836.395663684, 665038.3386569293 5148789.172776872, 665026.7125654444 5148765.539709941, 665026.7125654444 5148753.73038432, 664998.6438792376 5148731.018479383, 665050.582504902 5148713.050774967, 665065.4849040392 5148721.902204749, 665061.0962662552 5148709.636783817, 665040.1171321737 5148665.280131586, 665036.5062743876 5148659.255779324, 664979.9628089331 5148659.255779324, 664968.2753698044 5148659.255779324)), ((664560.3221112667 5148967.321758885, 664529.9350548731 5148984.907447765, 664480.7370994436 5148949.130611418, 664485.6206570761 5148978.424716152, 664535.8401220785 5149013.535548052, 664547.5275612073 5149013.535548052, 664547.5275612073 5149001.726222426, 664560.3221112667 5148967.321758885)), ((664542.2416771762 5149062.5690443665, 664582.5898785898 5149072.582176173, 664594.2773177167 5149048.963524925, 664589.4679479301 5149040.43953293, 664556.47290341 5149053.00568179, 664543.2831604006 5149029.633538682, 664535.8401220785 5149025.344873678, 664500.356931339 5149079.599729536, 664524.1526829526 5149096.200827422, 664542.2416771762 5149062.5690443665)))",53970.36698299311
